sop_class_name,validator,message_class_id,severity_as_emitted,objects,family,message_template,adjudication1_raw,adjudication1,adjudication1_strict,citation_section1,pre_disclosed,adjudication2,citation_section2,citation_table2,rationale2,rule2,net1,net2,consensus,agreed
comprehensive_sr,dicom-validator,2f3ed729fdbd,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-106.579956054688' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-106.579956054688' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,31493e922bc1,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-31.0836791992188' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-31.0836791992188' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3661d0c3637f,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-15.3978881835938' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-15.3978881835938' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3847a84dd131,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-11.6536254882812' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-11.6536254882812' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3937ea4583c1,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-170.715698242188' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-170.715698242188' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3aad6ff57a6f,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-103.768493652344' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-103.768493652344' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3c5083ab2f16,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-21.4265747070312' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-21.4265747070312' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3c84b5c65515,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-189.791320800781' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-189.791320800781' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3e049771da43,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-232.129272460938' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-232.129272460938' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3f35cb4bdf27,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-94.4628295898438' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-94.4628295898438' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,3f5bc2b6615c,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-113.263732910156' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-113.263732910156' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,40499bb2cec9,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-72.8668212890625' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-72.8668212890625' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,41b22450e3bd,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-223.020812988281' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-223.020812988281' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,445142626220,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-36.8587646484375' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-36.8587646484375' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,46816ad9d4ff,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-89.0829467773438' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-89.0829467773438' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,472bc7e8d767,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-126.854736328125' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-126.854736328125' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,478a865342c6,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-85.1923217773438' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-85.1923217773438' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
comprehensive_sr,dicom-validator,4a2c5ab54baf,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) [xN] / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-302.303588867188' for VR DS,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-302.303588867188' for VR DS,NET,NET,NET,PS3.5 Section 6.2 Value Representation,False,UNDECIDABLE,addendum 02 section 2,,"dicom-validator 0.8.2 emits no severity levels and demotes unparseable 1C and 2C conditions to Type 3, so it fails open and is registered as a second opinion rather than a rate source. A finding of its own that no cited rule resolves stays undecidable.",dicom-validator default,True,False,UNDECIDABLE,False
